date,county,state,fips,cases,deaths
2021-08-25,Ventura,California,6111.0,93138,1068.0
2021-08-25,Yolo,California,6113.0,17169,231.0
2021-08-25,Yuba,California,6115.0,8199,54.0
2021-08-26,Alameda,California,6001.0,108261,1312.0
2021-08-26,Alpine,California,6003.0,92,0.0
2021-08-26,Amador,California,6005.0,4454,53.0
2021-08-26,Butte,California,6007.0,17674,214.0
2021-08-26,Calaveras,California,6009.0,2872,61.0
2021-08-26,Colusa,California,6011.0,2685,18.0
2021-08-26,Contra Costa,California,6013.0,87139,863.0
2021-08-26,Del Norte,California,6015.0,2682,18.0
2021-08-26,El Dorado,California,6017.0,14005,122.0
2021-08-26,Fresno,California,6019.0,123625,1761.0
2021-08-26,Glenn,California,6021.0,3433,28.0
2021-08-26,Humboldt,California,6023.0,6920,65.0
2021-08-26,Imperial,California,6025.0,33092,747.0
2021-08-26,Inyo,California,6027.0,1523,39.0
2021-08-26,Kern,California,6029.0,122386,1453.0
2021-08-26,Kings,California,6031.0,27185,262.0
2021-08-26,Lake,California,6033.0,5213,74.0
2021-08-26,Lassen,California,6035.0,6167,27.0
2021-08-26,Los Angeles,California,6037.0,1395192,25181.0
2021-08-26,Madera,California,6039.0,19592,250.0
2021-08-26,Marin,California,6041.0,16283,240.0
2021-08-26,Mariposa,California,6043.0,769,10.0
2021-08-26,Mendocino,California,6045.0,5825,60.0
2021-08-26,Merced,California,6047.0,36113,506.0
2021-08-26,Modoc,California,6049.0,603,7.0
2021-08-26,Mono,California,6051.0,1428,5.0
2021-08-26,Monterey,California,6053.0,47651,542.0
2021-08-26,Napa,California,6055.0,11417,87.0
2021-08-26,Nevada,California,6057.0,7240,83.0
2021-08-26,Orange,California,6059.0,302419,5197.0
2021-08-26,Placer,California,6061.0,31296,319.0
2021-08-26,Plumas,California,6063.0,980,6.0
2021-08-26,Riverside,California,6065.0,339588,4719.0
2021-08-26,Sacramento,California,6067.0,133044,1892.0
2021-08-26,San Benito,California,6069.0,6723,64.0
2021-08-26,San Bernardino,California,6071.0,331366,5337.0
2021-08-26,San Diego,California,6073.0,344001,3859.0
2021-08-26,San Francisco,California,6075.0,48303,578.0
2021-08-26,San Joaquin,California,6077.0,88591,1510.0
2021-08-26,San Luis Obispo,California,6079.0,25605,279.0
2021-08-26,San Mateo,California,6081.0,49093,594.0
2021-08-26,Santa Barbara,California,6083.0,40038,479.0
2021-08-26,Santa Clara,California,6085.0,132042,1784.0
2021-08-26,Santa Cruz,California,6087.0,18966,210.0
2021-08-26,Shasta,California,6089.0,17118,252.0
2021-08-26,Sierra,California,6091.0,105,0.0
2021-08-26,Siskiyou,California,6093.0,3159,40.0
2021-08-26,Solano,California,6095.0,39816,286.0
2021-08-26,Sonoma,California,6097.0,36434,349.0
2021-08-26,Stanislaus,California,6099.0,72577,1129.0
2021-08-26,Sutter,California,6101.0,11673,134.0
2021-08-26,Tehama,California,6103.0,6681,68.0
2021-08-26,Trinity,California,6105.0,555,3.0
2021-08-26,Tulare,California,6107.0,65274,867.0
2021-08-26,Tuolumne,California,6109.0,5569,87.0
2021-08-26,Ventura,California,6111.0,93440,1068.0
2021-08-26,Yolo,California,6113.0,17397,231.0
2021-08-26,Yuba,California,6115.0,8317,54.0
2021-08-27,Alameda,California,6001.0,108771,1312.0
2021-08-27,Alpine,California,6003.0,92,0.0
2021-08-27,Amador,California,6005.0,4481,53.0
2021-08-27,Butte,California,6007.0,17794,214.0
2021-08-27,Calaveras,California,6009.0,2894,61.0
2021-08-27,Colusa,California,6011.0,2692,18.0
2021-08-27,Contra Costa,California,6013.0,87625,869.0
2021-08-27,Del Norte,California,6015.0,2805,22.0
2021-08-27,El Dorado,California,6017.0,14081,122.0
2021-08-27,Fresno,California,6019.0,124095,1770.0
2021-08-27,Glenn,California,6021.0,3445,28.0
2021-08-27,Humboldt,California,6023.0,6962,71.0
2021-08-27,Imperial,California,6025.0,33128,747.0
2021-08-27,Inyo,California,6027.0,1526,39.0
2021-08-27,Kern,California,6029.0,122950,1458.0
2021-08-27,Kings,California,6031.0,27347,262.0
2021-08-27,Lake,California,6033.0,5246,74.0
2021-08-27,Lassen,California,6035.0,6239,27.0
2021-08-27,Los Angeles,California,6037.0,1397943,25211.0
2021-08-27,Madera,California,6039.0,19674,250.0
2021-08-27,Marin,California,6041.0,16328,240.0
2021-08-27,Mariposa,California,6043.0,781,10.0
2021-08-27,Mendocino,California,6045.0,5885,61.0
2021-08-27,Merced,California,6047.0,36352,506.0
2021-08-27,Modoc,California,6049.0,603,7.0
2021-08-27,Mono,California,6051.0,1428,5.0
2021-08-27,Monterey,California,6053.0,47720,542.0
2021-08-27,Napa,California,6055.0,11463,87.0
2021-08-27,Nevada,California,6057.0,7326,83.0
2021-08-27,Orange,California,6059.0,303381,5202.0
2021-08-27,Placer,California,6061.0,31454,319.0
2021-08-27,Plumas,California,6063.0,989,6.0
2021-08-27,Riverside,California,6065.0,340526,4727.0
2021-08-27,Sacramento,California,6067.0,133975,1900.0
2021-08-27,San Benito,California,6069.0,6740,64.0
2021-08-27,San Bernardino,California,6071.0,332238,5339.0
2021-08-27,San Diego,California,6073.0,345111,3869.0
2021-08-27,San Francisco,California,6075.0,48484,581.0
2021-08-27,San Joaquin,California,6077.0,89018,1513.0
2021-08-27,San Luis Obispo,California,6079.0,25829,281.0
2021-08-27,San Mateo,California,6081.0,49203,595.0
2021-08-27,Santa Barbara,California,6083.0,40154,479.0
2021-08-27,Santa Clara,California,6085.0,132504,1783.0
2021-08-27,Santa Cruz,California,6087.0,19051,210.0
2021-08-27,Shasta,California,6089.0,17257,252.0
2021-08-27,Sierra,California,6091.0,105,0.0
2021-08-27,Siskiyou,California,6093.0,3203,40.0
2021-08-27,Solano,California,6095.0,39995,286.0
2021-08-27,Sonoma,California,6097.0,36550,349.0
2021-08-27,Stanislaus,California,6099.0,73056,1133.0
2021-08-27,Sutter,California,6101.0,11764,135.0
2021-08-27,Tehama,California,6103.0,6733,68.0
2021-08-27,Trinity,California,6105.0,555,3.0
2021-08-27,Tulare,California,6107.0,65554,870.0
2021-08-27,Tuolumne,California,6109.0,5603,87.0
2021-08-27,Ventura,California,6111.0,93656,1080.0
2021-08-27,Yolo,California,6113.0,17457,231.0
2021-08-27,Yuba,California,6115.0,8417,54.0
2021-08-28,Alameda,California,6001.0,109247,1312.0
2021-08-28,Alpine,California,6003.0,92,0.0
2021-08-28,Amador,California,6005.0,4497,53.0
2021-08-28,Butte,California,6007.0,17912,214.0
2021-08-28,Calaveras,California,6009.0,2924,61.0
2021-08-28,Colusa,California,6011.0,2698,18.0
2021-08-28,Contra Costa,California,6013.0,88203,872.0
2021-08-28,Del Norte,California,6015.0,2805,22.0
2021-08-28,El Dorado,California,6017.0,14186,122.0
2021-08-28,Fresno,California,6019.0,124722,1774.0
2021-08-28,Glenn,California,6021.0,3459,28.0
2021-08-28,Humboldt,California,6023.0,7049,71.0
2021-08-28,Imperial,California,6025.0,33208,749.0
2021-08-28,Inyo,California,6027.0,1534,39.0
2021-08-28,Kern,California,6029.0,122950,1458.0
2021-08-28,Kings,California,6031.0,27466,262.0
2021-08-28,Lake,California,6033.0,5278,74.0
2021-08-28,Lassen,California,6035.0,6239,27.0
2021-08-28,Los Angeles,California,6037.0,1401541,25240.0
2021-08-28,Madera,California,6039.0,19757,250.0
2021-08-28,Marin,California,6041.0,16400,240.0
2021-08-28,Mariposa,California,6043.0,781,10.0
2021-08-28,Mendocino,California,6045.0,5927,61.0
2021-08-28,Merced,California,6047.0,36352,506.0
2021-08-28,Modoc,California,6049.0,606,7.0
2021-08-28,Mono,California,6051.0,1428,5.0
2021-08-28,Monterey,California,6053.0,47792,542.0
2021-08-28,Napa,California,6055.0,11529,87.0
2021-08-28,Nevada,California,6057.0,7409,83.0
2021-08-28,Orange,California,6059.0,303381,5206.0
2021-08-28,Placer,California,6061.0,31713,320.0
2021-08-28,Plumas,California,6063.0,1002,6.0
2021-08-28,Riverside,California,6065.0,341419,4727.0
2021-08-28,Sacramento,California,6067.0,134919,1900.0
2021-08-28,San Benito,California,6069.0,6758,64.0
2021-08-28,San Bernardino,California,6071.0,333031,5342.0
2021-08-28,San Diego,California,6073.0,346997,3877.0
2021-08-28,San Francisco,California,6075.0,48652,581.0
2021-08-28,San Joaquin,California,6077.0,89538,1524.0
2021-08-28,San Luis Obispo,California,6079.0,25950,281.0
2021-08-28,San Mateo,California,6081.0,49364,595.0
2021-08-28,Santa Barbara,California,6083.0,40263,480.0
2021-08-28,Santa Clara,California,6085.0,133058,1784.0
2021-08-28,Santa Cruz,California,6087.0,19142,210.0
2021-08-28,Shasta,California,6089.0,17362,252.0
2021-08-28,Sierra,California,6091.0,106,0.0
2021-08-28,Siskiyou,California,6093.0,3203,40.0
2021-08-28,Solano,California,6095.0,40315,287.0
2021-08-28,Sonoma,California,6097.0,36774,353.0
2021-08-28,Stanislaus,California,6099.0,73056,1133.0
2021-08-28,Sutter,California,6101.0,11764,135.0
2021-08-28,Tehama,California,6103.0,6784,71.0
2021-08-28,Trinity,California,6105.0,563,3.0
2021-08-28,Tulare,California,6107.0,65840,870.0
2021-08-28,Tuolumne,California,6109.0,5621,87.0
2021-08-28,Ventura,California,6111.0,93835,1076.0
2021-08-28,Yolo,California,6113.0,17535,231.0
2021-08-28,Yuba,California,6115.0,8417,54.0
2021-08-29,Alameda,California,6001.0,109632,1312.0
2021-08-29,Alpine,California,6003.0,92,0.0
2021-08-29,Amador,California,6005.0,4523,53.0
2021-08-29,Butte,California,6007.0,18122,214.0
2021-08-29,Calaveras,California,6009.0,2947,61.0
2021-08-29,Colusa,California,6011.0,2710,18.0
2021-08-29,Contra Costa,California,6013.0,88755,872.0
2021-08-29,Del Norte,California,6015.0,2805,22.0
2021-08-29,El Dorado,California,6017.0,14307,122.0
2021-08-29,Fresno,California,6019.0,125320,1792.0
2021-08-29,Glenn,California,6021.0,3478,28.0
2021-08-29,Humboldt,California,6023.0,7154,71.0
2021-08-29,Imperial,California,6025.0,33267,749.0
2021-08-29,Inyo,California,6027.0,1544,39.0
2021-08-29,Kern,California,6029.0,122950,1458.0
2021-08-29,Kings,California,6031.0,27568,264.0
2021-08-29,Lake,California,6033.0,5317,74.0
2021-08-29,Lassen,California,6035.0,6239,27.0
2021-08-29,Los Angeles,California,6037.0,1403757,25245.0
2021-08-29,Madera,California,6039.0,19834,250.0
2021-08-29,Marin,California,6041.0,16451,240.0
2021-08-29,Mariposa,California,6043.0,781,10.0
2021-08-29,Mendocino,California,6045.0,5927,61.0
2021-08-29,Merced,California,6047.0,36352,506.0
2021-08-29,Modoc,California,6049.0,606,7.0
2021-08-29,Mono,California,6051.0,1428,5.0
2021-08-29,Monterey,California,6053.0,47849,542.0
2021-08-29,Napa,California,6055.0,11581,88.0
2021-08-29,Nevada,California,6057.0,7478,83.0
2021-08-29,Orange,California,6059.0,303381,5222.0
2021-08-29,Placer,California,6061.0,31984,319.0
2021-08-29,Plumas,California,6063.0,1009,6.0
2021-08-29,Riverside,California,6065.0,342262,4727.0
2021-08-29,Sacramento,California,6067.0,135983,1900.0
2021-08-29,San Benito,California,6069.0,6772,64.0
2021-08-29,San Bernardino,California,6071.0,333810,5348.0
2021-08-29,San Diego,California,6073.0,348165,3880.0
2021-08-29,San Francisco,California,6075.0,48850,581.0
2021-08-29,San Joaquin,California,6077.0,90070,1527.0
2021-08-29,San Luis Obispo,California,6079.0,26136,281.0
2021-08-29,San Mateo,California,6081.0,49515,595.0
2021-08-29,Santa Barbara,California,6083.0,40368,481.0
2021-08-29,Santa Clara,California,6085.0,133535,1790.0
2021-08-29,Santa Cruz,California,6087.0,19219,210.0
2021-08-29,Shasta,California,6089.0,17513,252.0
2021-08-29,Sierra,California,6091.0,106,0.0
2021-08-29,Siskiyou,California,6093.0,3203,40.0
2021-08-29,Solano,California,6095.0,40578,290.0
2021-08-29,Sonoma,California,6097.0,36914,353.0
2021-08-29,Stanislaus,California,6099.0,73056,1133.0
2021-08-29,Sutter,California,6101.0,11807,136.0
2021-08-29,Tehama,California,6103.0,6824,71.0
2021-08-29,Trinity,California,6105.0,568,3.0
2021-08-29,Tulare,California,6107.0,66143,870.0
2021-08-29,Tuolumne,California,6109.0,5652,87.0
2021-08-29,Ventura,California,6111.0,93995,1081.0
2021-08-29,Yolo,California,6113.0,17637,231.0
2021-08-29,Yuba,California,6115.0,8417,55.0
2021-08-30,Alameda,California,6001.0,110119,1312.0
2021-08-30,Alpine,California,6003.0,92,0.0
2021-08-30,Amador,California,6005.0,4540,53.0
2021-08-30,Butte,California,6007.0,18237,214.0
2021-08-30,Calaveras,California,6009.0,2991,61.0
2021-08-30,Colusa,California,6011.0,2718,18.0
2021-08-30,Contra Costa,California,6013.0,89256,872.0
2021-08-30,Del Norte,California,6015.0,2890,23.0
2021-08-30,El Dorado,California,6017.0,14384,122.0
2021-08-30,Fresno,California,6019.0,125743,1790.0
2021-08-30,Glenn,California,6021.0,3483,28.0
2021-08-30,Humboldt,California,6023.0,7189,76.0
2021-08-30,Imperial,California,6025.0,33300,749.0
2021-08-30,Inyo,California,6027.0,1555,39.0
2021-08-30,Kern,California,6029.0,124432,1462.0
2021-08-30,Kings,California,6031.0,27652,264.0
2021-08-30,Lake,California,6033.0,5343,74.0
2021-08-30,Lassen,California,6035.0,6265,27.0
2021-08-30,Los Angeles,California,6037.0,1406094,25263.0
2021-08-30,Madera,California,6039.0,19875,250.0
2021-08-30,Marin,California,6041.0,16479,240.0
2021-08-30,Mariposa,California,6043.0,803,10.0
2021-08-30,Mendocino,California,6045.0,5927,61.0
2021-08-30,Merced,California,6047.0,36740,508.0
2021-08-30,Modoc,California,6049.0,606,7.0
2021-08-30,Mono,California,6051.0,1433,5.0
2021-08-30,Monterey,California,6053.0,47879,542.0
2021-08-30,Napa,California,6055.0,11621,87.0
2021-08-30,Nevada,California,6057.0,7534,85.0
2021-08-30,Orange,California,6059.0,305019,5223.0
2021-08-30,Placer,California,6061.0,32230,319.0
2021-08-30,Plumas,California,6063.0,1014,6.0
2021-08-30,Riverside,California,6065.0,343027,4727.0
2021-08-30,Sacramento,California,6067.0,136979,1907.0
2021-08-30,San Benito,California,6069.0,6782,64.0
2021-08-30,San Bernardino,California,6071.0,334404,5348.0
2021-08-30,San Diego,California,6073.0,348849,3880.0
2021-08-30,San Francisco,California,6075.0,49081,581.0
2021-08-30,San Joaquin,California,6077.0,90511,1528.0
2021-08-30,San Luis Obispo,California,6079.0,26286,281.0
2021-08-30,San Mateo,California,6081.0,49677,595.0
2021-08-30,Santa Barbara,California,6083.0,40488,481.0
2021-08-30,Santa Clara,California,6085.0,134026,1790.0
2021-08-30,Santa Cruz,California,6087.0,19264,210.0
2021-08-30,Shasta,California,6089.0,17564,254.0
2021-08-30,Sierra,California,6091.0,106,0.0
2021-08-30,Siskiyou,California,6093.0,3203,40.0
2021-08-30,Solano,California,6095.0,40855,290.0
2021-08-30,Sonoma,California,6097.0,37098,353.0
2021-08-30,Stanislaus,California,6099.0,74163,1139.0
2021-08-30,Sutter,California,6101.0,11961,136.0
2021-08-30,Tehama,California,6103.0,6860,71.0
2021-08-30,Trinity,California,6105.0,573,3.0
2021-08-30,Tulare,California,6107.0,66371,870.0
2021-08-30,Tuolumne,California,6109.0,5661,88.0
2021-08-30,Ventura,California,6111.0,94175,1082.0
2021-08-30,Yolo,California,6113.0,17745,231.0
2021-08-30,Yuba,California,6115.0,8551,54.0
2021-08-31,Alameda,California,6001.0,110359,1312.0
2021-08-31,Alpine,California,6003.0,92,0.0
2021-08-31,Amador,California,6005.0,4546,53.0
2021-08-31,Butte,California,6007.0,18354,214.0
2021-08-31,Calaveras,California,6009.0,2996,61.0
2021-08-31,Colusa,California,6011.0,2729,18.0
2021-08-31,Contra Costa,California,6013.0,89954,872.0
2021-08-31,Del Norte,California,6015.0,2934,23.0
2021-08-31,El Dorado,California,6017.0,14435,122.0
2021-08-31,Fresno,California,6019.0,126108,1790.0
2021-08-31,Glenn,California,6021.0,3509,28.0
2021-08-31,Humboldt,California,6023.0,7197,75.0
2021-08-31,Imperial,California,6025.0,33318,749.0
2021-08-31,Inyo,California,6027.0,1555,39.0
2021-08-31,Kern,California,6029.0,124943,1465.0
2021-08-31,Kings,California,6031.0,27745,265.0
2021-08-31,Lake,California,6033.0,5373,74.0
2021-08-31,Lassen,California,6035.0,6265,27.0
2021-08-31,Los Angeles,California,6037.0,1408026,25284.0
2021-08-31,Madera,California,6039.0,19903,250.0
2021-08-31,Marin,California,6041.0,16505,240.0
2021-08-31,Mariposa,California,6043.0,816,10.0
2021-08-31,Mendocino,California,6045.0,6027,64.0
2021-08-31,Merced,California,6047.0,36917,509.0
2021-08-31,Modoc,California,6049.0,606,7.0
2021-08-31,Mono,California,6051.0,1433,5.0
2021-08-31,Monterey,California,6053.0,47918,542.0
2021-08-31,Napa,California,6055.0,11648,87.0
2021-08-31,Nevada,California,6057.0,7596,85.0
2021-08-31,Orange,California,6059.0,305410,5225.0
2021-08-31,Placer,California,6061.0,32381,326.0
2021-08-31,Plumas,California,6063.0,1016,6.0
2021-08-31,Riverside,California,6065.0,343633,4731.0
2021-08-31,Sacramento,California,6067.0,137569,1923.0
2021-08-31,San Benito,California,6069.0,6799,64.0
2021-08-31,San Bernardino,California,6071.0,335008,5348.0
2021-08-31,San Diego,California,6073.0,349846,3885.0
2021-08-31,San Francisco,California,6075.0,49162,581.0
2021-08-31,San Joaquin,California,6077.0,90792,1528.0
2021-08-31,San Luis Obispo,California,6079.0,26420,284.0
2021-08-31,San Mateo,California,6081.0,49779,595.0
2021-08-31,Santa Barbara,California,6083.0,40586,481.0
2021-08-31,Santa Clara,California,6085.0,135152,1790.0
2021-08-31,Santa Cruz,California,6087.0,19305,210.0
2021-08-31,Shasta,California,6089.0,17604,254.0
2021-08-31,Sierra,California,6091.0,106,0.0
2021-08-31,Siskiyou,California,6093.0,3346,41.0
2021-08-31,Solano,California,6095.0,40954,290.0
2021-08-31,Sonoma,California,6097.0,37212,353.0
2021-08-31,Stanislaus,California,6099.0,75063,1142.0
2021-08-31,Sutter,California,6101.0,11961,136.0
2021-08-31,Tehama,California,6103.0,6905,71.0
2021-08-31,Trinity,California,6105.0,573,3.0
2021-08-31,Tulare,California,6107.0,66537,870.0
2021-08-31,Tuolumne,California,6109.0,5698,89.0
2021-08-31,Ventura,California,6111.0,94210,1082.0
2021-08-31,Yolo,California,6113.0,17801,231.0
2021-08-31,Yuba,California,6115.0,8551,54.0
2021-09-01,Alameda,California,6001.0,111462,1312.0
2021-09-01,Alpine,California,6003.0,92,0.0
2021-09-01,Amador,California,6005.0,4594,53.0
2021-09-01,Butte,California,6007.0,18531,216.0
2021-09-01,Calaveras,California,6009.0,3029,61.0
2021-09-01,Colusa,California,6011.0,2754,18.0
2021-09-01,Contra Costa,California,6013.0,91363,871.0
2021-09-01,Del Norte,California,6015.0,2968,23.0
2021-09-01,El Dorado,California,6017.0,14757,122.0
2021-09-01,Fresno,California,6019.0,127396,1801.0
2021-09-01,Glenn,California,6021.0,3534,30.0
2021-09-01,Humboldt,California,6023.0,7297,75.0
2021-09-01,Imperial,California,6025.0,33355,749.0
2021-09-01,Inyo,California,6027.0,1569,39.0
2021-09-01,Kern,California,6029.0,125636,1473.0
2021-09-01,Kings,California,6031.0,27914,266.0
2021-09-01,Lake,California,6033.0,5409,74.0
2021-09-01,Lassen,California,6035.0,6341,27.0
2021-09-01,Los Angeles,California,6037.0,1410254,25322.0
2021-09-01,Madera,California,6039.0,20092,250.0
2021-09-01,Marin,California,6041.0,16560,240.0
2021-09-01,Mariposa,California,6043.0,825,10.0
2021-09-01,Mendocino,California,6045.0,6075,64.0
2021-09-01,Merced,California,6047.0,37087,512.0
2021-09-01,Modoc,California,6049.0,621,7.0
2021-09-01,Mono,California,6051.0,1445,5.0
2021-09-01,Monterey,California,6053.0,48005,542.0
2021-09-01,Napa,California,6055.0,11687,88.0
2021-09-01,Nevada,California,6057.0,7700,85.0
2021-09-01,Orange,California,6059.0,306099,5229.0
2021-09-01,Placer,California,6061.0,33301,326.0
2021-09-01,Plumas,California,6063.0,1036,6.0
2021-09-01,Riverside,California,6065.0,344596,4738.0
2021-09-01,Sacramento,California,6067.0,140877,1934.0
2021-09-01,San Benito,California,6069.0,6830,64.0
2021-09-01,San Bernardino,California,6071.0,335584,5350.0
2021-09-01,San Diego,California,6073.0,351212,3888.0
2021-09-01,San Francisco,California,6075.0,49636,581.0
2021-09-01,San Joaquin,California,6077.0,91954,1540.0
2021-09-01,San Luis Obispo,California,6079.0,26516,284.0
2021-09-01,San Mateo,California,6081.0,50239,595.0
2021-09-01,Santa Barbara,California,6083.0,40679,481.0
2021-09-01,Santa Clara,California,6085.0,135684,1794.0
2021-09-01,Santa Cruz,California,6087.0,19398,210.0
